Time,LeftVelocityCommand,RightVelocityCommand,LeftActualVelocity,RightActualVelocity,LeftLeadVoltage,LeftFollowVoltage,RightLeadVoltage,RightFollowVoltage,LeftLeadCurrent,LeftFollowCurrent,RightLeadCurrent,RightFollowCurrent
47.022437,-0.989062,-1.607043,-302.857117,-302.857117,11.765625,11.570312,11.695312,11.664062,23.968750,23.906250,20.375000,18.500000,
47.042376,-0.989062,-1.607043,-297.142822,-297.142822,11.679688,11.414062,11.562500,11.601562,26.750000,25.281250,18.375000,17.187500,
47.062371,-0.989062,-1.607043,-297.142822,-297.142822,11.687500,11.468750,11.625000,11.585938,21.937500,25.625000,20.031250,18.531250,
47.082665,-0.989062,-1.607043,-279.999939,-279.999939,11.750000,11.375000,11.601562,11.757812,24.906250,26.437500,16.531250,16.406250,
47.102583,-0.989062,-1.607043,-268.571411,-268.571411,11.695312,11.429688,11.601562,11.500000,25.906250,26.687500,20.906250,15.531250,
47.122502,-0.989062,-1.607043,-268.571411,-268.571411,11.648438,11.328125,11.593750,11.593750,26.062500,28.093750,21.218750,18.843750,
47.142467,-0.989062,-1.607043,-262.857178,-262.857178,11.609375,11.359375,11.531250,11.531250,26.875000,27.875000,19.312500,22.250000,
47.162493,-0.989062,-1.607043,-262.857178,-262.857178,11.476562,11.179688,11.617188,11.429688,31.062500,30.125000,20.437500,22.187500,
47.182828,-0.989062,-1.607043,-251.428558,-251.428558,11.406250,11.234375,11.554688,11.531250,31.843750,30.312500,22.750000,21.125000,
47.202586,-0.989062,-1.607043,-228.571442,-228.571442,11.445312,11.312500,11.500000,11.570312,31.218750,29.312500,21.687500,20.812500,
47.222777,-0.989062,-1.607043,-228.571442,-228.571442,11.453125,11.203125,11.406250,11.476562,30.937500,29.250000,18.625000,15.812500,
47.242345,-0.989062,-1.607043,-211.428558,-211.428558,11.437500,11.257812,11.484375,11.273438,29.906250,29.625000,23.000000,15.218750,
47.262431,-0.989062,-1.607043,-188.571381,-188.571381,11.390625,11.367188,11.382812,11.289062,31.125000,28.093750,26.718750,26.187500,
47.282536,-0.944732,-1.562713,-188.571381,-188.571381,11.398438,11.125000,11.507812,11.390625,31.812500,32.437500,24.156250,24.187500,
47.302266,-0.901022,-1.519003,-171.428558,-171.428558,11.398438,11.187500,11.492188,11.546875,33.875000,31.281250,23.875000,22.718750,
47.322834,-0.857932,-1.475913,-154.285706,-154.285706,11.484375,11.164062,11.406250,11.445312,31.437500,32.000000,24.468750,23.937500,
47.342503,-0.815462,-1.433443,-154.285706,-154.285706,11.546875,11.250000,11.367188,11.359375,29.531250,32.281250,23.593750,27.781250,
47.362597,-0.815462,-1.433443,-131.428558,-131.428558,11.562500,11.312500,11.367188,11.398438,27.843750,32.437500,26.531250,25.750000,
47.382356,-0.815462,-1.433443,-108.571411,-108.571411,11.429688,11.250000,11.414062,11.492188,32.468750,34.406250,19.375000,22.125000,
47.402469,-0.773612,-1.391593,-108.571411,-108.571411,11.375000,11.250000,11.453125,11.445312,34.687500,34.781250,25.562500,25.093750,
47.422901,-0.773612,-1.391593,-91.428589,-91.428589,11.500000,11.304688,11.585938,11.546875,30.500000,33.125000,23.250000,20.562500,
47.442407,-0.773612,-1.391593,-91.428589,-91.428589,11.437500,11.312500,11.507812,11.382812,32.250000,32.875000,25.875000,25.187500,
47.462598,-0.773612,-1.391593,-68.571442,-68.571442,11.421875,11.304688,11.398438,11.281250,32.062500,33.500000,27.750000,27.312500,
47.483126,-0.732382,-1.350363,-51.428589,-51.428589,11.421875,11.289062,11.328125,11.179688,32.375000,33.343750,27.468750,27.375000,
47.502471,-0.704611,-1.350363,-51.428589,-51.428589,11.523438,11.335938,11.343750,11.390625,27.343750,30.656250,25.968750,22.843750,
47.522496,-0.732382,-1.350363,-34.285736,-34.285736,11.585938,11.382812,11.359375,11.343750,24.437500,29.906250,29.156250,28.781250,
47.542433,-0.732382,-1.350363,-17.142883,-17.142883,11.460938,11.359375,11.468750,11.367188,29.750000,30.875000,27.500000,26.031250,
47.563078,-0.732382,-1.350363,-17.142883,-17.142883,11.476562,11.351562,11.390625,11.273438,29.500000,30.843750,27.937500,26.281250,
47.582400,-0.732382,-1.350363,-11.428589,-11.428589,11.476562,11.335938,11.375000,11.257812,29.906250,30.812500,26.562500,25.375000,
47.602468,-0.732382,-1.350363,-5.714294,-5.714294,11.453125,11.335938,11.398438,11.335938,29.437500,30.937500,25.375000,25.187500,
47.622652,-0.732382,-1.350363,-5.714294,-5.714294,11.445312,11.335938,11.414062,11.328125,29.875000,31.093750,27.406250,27.218750,
47.642442,-0.732382,-1.350363,0.000000,0.000000,11.429688,11.343750,11.492188,11.265625,30.125000,30.843750,26.437500,27.093750,
47.662520,-0.732382,-1.350363,0.000000,0.000000,11.453125,11.335938,11.343750,11.164062,29.906250,30.500000,27.906250,27.281250,
47.682646,-0.732382,-1.350363,5.714287,5.714287,11.429688,11.343750,11.304688,11.226562,29.250000,30.437500,27.343750,26.125000,
47.702534,-0.732382,-1.350363,0.000000,0.000000,11.445312,11.335938,11.390625,11.242188,29.375000,31.125000,28.375000,28.750000,
47.722521,-0.732382,-1.350363,0.000000,0.000000,11.453125,11.328125,11.468750,11.218750,29.875000,30.718750,26.968750,27.375000,
47.742515,-0.732382,-1.350363,0.000000,0.000000,11.476562,11.328125,11.335938,11.109375,29.937500,30.875000,27.437500,27.125000,
47.762617,-0.732382,-1.350363,0.000000,0.000000,11.484375,11.335938,11.375000,11.234375,30.093750,30.875000,21.156250,25.375000,
47.782518,-0.732382,-1.350363,0.000000,0.000000,11.531250,11.328125,11.398438,11.218750,30.187500,30.531250,27.656250,28.218750,
47.802550,-0.732382,-1.350363,0.000000,0.000000,11.531250,11.320312,11.320312,11.218750,29.687500,31.093750,30.531250,26.593750,
47.822543,-0.732382,-1.350363,0.000000,0.000000,11.562500,11.320312,11.343750,11.101562,30.375000,31.218750,26.812500,27.031250,
47.842716,-0.732382,-1.350363,0.000000,0.000000,11.562500,11.335938,11.382812,11.187500,29.812500,30.718750,23.281250,26.812500,
47.862435,-0.732382,-1.350363,0.000000,0.000000,11.593750,11.304688,11.343750,11.203125,29.750000,30.906250,28.218750,29.781250,
47.882630,-0.732382,-1.350363,0.000000,0.000000,11.593750,11.312500,11.296875,11.351562,29.843750,30.687500,29.625000,24.468750,
47.902606,-0.732382,-1.350363,0.000000,0.000000,11.609375,11.296875,11.335938,11.125000,30.375000,31.031250,23.750000,26.093750,
47.922795,-0.732382,-1.350363,0.000000,0.000000,11.609375,11.289062,11.226562,11.125000,30.156250,30.875000,28.531250,30.843750,
47.942455,-0.732382,-1.350363,0.000000,0.000000,11.609375,11.289062,11.398438,11.289062,29.843750,30.937500,25.843750,26.875000,
47.962391,-0.732382,-1.350363,0.000000,0.000000,11.609375,11.273438,11.273438,11.359375,30.093750,30.718750,28.218750,24.781250,
47.982469,-0.732382,-1.350363,0.000000,0.000000,11.609375,11.265625,11.273438,11.171875,30.062500,30.406250,26.187500,26.437500,
48.002496,-0.732382,-1.350363,0.000000,0.000000,11.617188,11.257812,11.171875,11.328125,30.500000,30.812500,29.718750,24.718750,
48.022718,-0.704611,-1.350363,0.000000,0.000000,11.609375,11.242188,11.312500,11.312500,30.218750,30.687500,27.406250,28.062500,
48.042550,-0.704611,-1.350363,0.000000,0.000000,11.718750,11.281250,11.273438,11.429688,23.968750,29.812500,29.187500,23.093750,
48.062537,-0.732382,-1.350363,0.000000,0.000000,11.632812,11.242188,11.273438,11.226562,28.593750,30.093750,26.406250,26.625000,
48.082743,-0.732382,-1.350363,0.000000,0.000000,11.593750,11.218750,11.242188,11.320312,29.906250,30.906250,26.312500,25.875000,
48.102626,-0.704611,-1.350363,0.000000,0.000000,11.601562,11.195312,11.265625,11.390625,29.781250,30.562500,21.500000,22.875000,
48.123010,-0.704611,-1.350363,0.000000,0.000000,11.710938,11.226562,11.390625,11.375000,24.562500,29.562500,26.687500,26.281250,
48.142509,-0.732382,-1.350363,0.000000,0.000000,11.625000,11.226562,11.296875,11.382812,28.906250,30.031250,27.375000,24.437500,
48.162567,-0.732382,-1.350363,0.000000,0.000000,11.601562,11.164062,11.328125,11.453125,30.312500,30.437500,22.687500,23.312500,
48.182615,-0.732382,-1.350363,0.000000,0.000000,11.601562,11.179688,11.226562,11.343750,30.187500,30.312500,27.812500,27.781250,
48.202447,-0.732382,-1.350363,0.000000,0.000000,11.585938,11.195312,11.320312,11.429688,29.906250,30.593750,26.750000,26.687500,
48.222388,-0.732382,-1.350363,0.000000,0.000000,11.593750,11.179688,11.359375,11.382812,29.968750,30.875000,26.406250,26.531250,
48.242704,-0.732382,-1.350363,0.000000,0.000000,11.593750,11.210938,11.281250,11.375000,29.593750,30.343750,27.093750,25.000000,
48.262520,-0.732382,-1.350363,0.000000,0.000000,11.601562,11.187500,11.304688,11.351562,29.875000,30.625000,24.562500,24.656250,
48.282797,-0.732382,-1.350363,0.000000,0.000000,11.593750,11.218750,11.312500,11.312500,30.250000,30.437500,18.468750,29.125000,
48.302446,-0.732382,-1.350363,0.000000,0.000000,11.593750,11.242188,11.320312,11.421875,30.062500,30.531250,26.687500,27.062500,
48.322544,-0.732382,-1.350363,0.000000,0.000000,11.601562,11.234375,11.359375,11.398438,29.593750,30.156250,26.156250,26.906250,
48.342564,-0.732382,-1.350363,0.000000,0.000000,11.632812,11.250000,11.296875,11.359375,28.906250,30.437500,26.812500,25.843750,
48.362487,-0.732382,-1.350363,-5.714286,-5.714286,11.609375,11.320312,11.320312,11.343750,29.843750,28.906250,24.687500,24.968750,
48.382535,-0.704611,-1.350363,-5.714286,-5.714286,11.609375,11.304688,11.257812,11.367188,29.812500,30.437500,24.875000,26.093750,
48.402364,-0.732382,-1.350363,-5.714286,-5.714286,11.710938,11.343750,11.273438,11.406250,25.406250,29.312500,25.593750,26.656250,
48.422561,-0.732382,-1.350363,-5.714286,-5.714286,11.609375,11.359375,11.304688,11.476562,29.843750,29.687500,26.375000,22.812500,
48.442591,-0.732382,-1.350363,-5.714286,-5.714286,11.617188,11.351562,11.406250,11.531250,29.781250,29.968750,23.125000,24.187500,
48.462516,-0.704611,-1.350363,-5.714286,-5.714286,11.664062,11.343750,11.398438,11.445312,28.875000,29.062500,24.625000,25.281250,
48.482600,-0.732382,-1.350363,-11.428572,-11.428572,11.757812,11.351562,11.359375,11.523438,22.906250,27.687500,25.281250,18.625000,
48.502486,-0.732382,-1.350363,-11.428572,-11.428572,11.671875,11.375000,11.398438,11.515625,28.000000,28.062500,18.468750,21.218750,
48.522427,-0.732382,-1.350363,-17.142857,-17.142857,11.664062,11.304688,11.375000,11.421875,27.843750,29.218750,23.156250,23.187500,
48.542404,-0.732382,-1.350363,-17.142857,-17.142857,11.640625,11.320312,11.312500,11.476562,29.062500,29.625000,23.750000,17.031250,
48.562478,-0.732382,-1.350363,-17.142857,-17.142857,11.664062,11.312500,11.343750,11.445312,27.468750,28.812500,23.687500,24.156250,
48.582546,-0.732382,-1.350363,-22.857143,-22.857143,11.648438,11.304688,11.320312,11.382812,28.812500,28.812500,25.750000,28.281250,
48.602591,-0.732382,-1.350363,-22.857143,-22.857143,11.648438,11.335938,11.414062,11.531250,28.187500,28.468750,23.687500,23.750000,
48.622445,-0.732382,-1.350363,-22.857143,-22.857143,11.648438,11.343750,11.406250,11.515625,28.000000,28.750000,26.468750,23.281250,
48.642448,-0.732382,-1.350363,-28.571430,-28.571430,11.664062,11.367188,11.476562,11.554688,27.281250,28.562500,23.968750,23.843750,
48.662496,-0.732382,-1.350363,-28.571430,-28.571430,11.687500,11.367188,11.562500,11.609375,27.406250,29.750000,22.718750,20.375000,
48.682473,-0.732382,-1.350363,-34.285717,-34.285717,11.679688,11.398438,11.515625,11.500000,27.500000,28.781250,24.406250,23.968750,
48.702476,-0.704611,-1.350363,-34.285717,-34.285717,11.710938,11.429688,11.562500,11.554688,27.343750,27.343750,23.406250,22.718750,
48.722451,-0.704611,-1.350363,-34.285717,-34.285717,11.781250,11.398438,11.539062,11.437500,21.500000,27.875000,17.531250,24.000000,
48.742621,-0.732382,-1.350363,-34.285721,-34.285721,11.703125,11.414062,11.492188,11.492188,25.718750,26.656250,24.593750,22.250000,
48.762568,-0.732382,-1.350363,-34.285721,-34.285721,11.781250,11.414062,11.507812,11.351562,24.718750,26.312500,23.843750,18.500000,
48.782741,-0.732382,-1.350363,-34.285721,-34.285721,11.679688,11.414062,11.617188,11.375000,27.375000,26.500000,22.843750,25.281250,
48.802533,-0.732382,-1.350363,-45.714291,-45.714291,11.695312,11.468750,11.468750,11.445312,25.906250,25.875000,24.062500,22.375000,
48.822505,-0.732382,-1.350363,-45.714291,-45.714291,11.679688,11.515625,11.492188,11.507812,26.218750,12.750000,22.531250,21.250000,
48.842477,-0.732382,-1.350363,-45.714291,-45.714291,11.703125,11.445312,11.531250,11.539062,26.625000,28.750000,20.593750,19.687500,
48.862603,-0.732382,-1.350363,-45.714291,-45.714291,11.726562,11.421875,11.406250,11.453125,25.687500,28.593750,24.531250,24.000000,
48.882583,-0.732382,-1.350363,-51.428577,-51.428577,11.671875,11.414062,11.460938,11.531250,26.031250,27.562500,23.031250,21.875000,
48.902332,-0.732382,-1.350363,-51.428577,-51.428577,11.656250,11.421875,11.546875,11.515625,26.843750,26.875000,21.031250,16.156250,
48.922761,-0.732382,-1.350363,-51.428577,-51.428577,11.750000,11.445312,11.453125,11.531250,22.875000,26.531250,24.312500,23.562500,
48.942578,-0.732382,-1.350363,-51.428577,-51.428577,11.609375,11.492188,11.484375,11.531250,27.000000,26.500000,23.812500,23.031250,
48.962504,-0.732382,-1.350363,-62.857151,-62.857151,11.625000,11.515625,11.492188,11.539062,27.031250,26.375000,18.468750,22.937500,
48.982442,-0.732382,-1.350363,-62.857143,-62.857143,11.625000,11.531250,11.484375,11.601562,26.906250,25.156250,26.031250,21.250000,
49.002524,-0.732382,-1.350363,-62.857143,-62.857143,11.710938,11.492188,11.562500,11.562500,23.250000,25.843750,23.562500,24.187500,
49.022809,-0.732382,-1.350363,-68.571426,-68.571426,11.609375,11.468750,11.593750,11.593750,26.531250,25.531250,22.531250,22.593750,
49.042677,-0.732382,-1.350363,-62.857155,-62.857155,11.578125,11.476562,11.617188,11.601562,26.781250,26.000000,22.125000,22.093750,
49.062750,-0.732382,-1.350363,-62.857155,-62.857155,11.625000,11.523438,11.632812,11.625000,24.781250,25.343750,21.843750,21.343750,
49.082734,-0.732382,-1.350363,-68.571442,-68.571442,11.625000,11.546875,11.671875,11.656250,25.718750,25.718750,20.625000,20.687500,
49.102374,-0.732382,-1.350363,-74.285728,-74.285728,11.687500,11.500000,11.632812,11.562500,24.625000,26.968750,18.625000,14.531250,
49.122583,-0.732382,-1.350363,-74.285728,-74.285728,11.695312,11.507812,11.593750,11.523438,24.500000,27.968750,23.906250,18.093750,
49.142479,-0.732382,-1.350363,-68.571434,-68.571434,11.695312,11.437500,11.609375,11.468750,24.406250,27.687500,23.781250,25.093750,
49.162681,-0.732382,-1.350363,-68.571434,-68.571434,11.695312,11.531250,11.671875,11.562500,24.718750,26.031250,18.250000,18.843750,
49.182708,-0.732382,-1.350363,-74.285721,-74.285721,11.671875,11.578125,11.617188,11.515625,26.750000,25.000000,19.125000,18.593750,
49.202435,-0.732382,-1.350363,-74.285721,-74.285721,11.765625,11.546875,11.656250,11.507812,13.031250,25.687500,17.406250,23.843750,
49.222549,-0.732382,-1.350363,-74.285721,-74.285721,11.765625,11.492188,11.632812,11.531250,24.437500,26.500000,21.250000,17.562500,
49.242591,-0.732382,-1.350363,-80.000008,-80.000008,11.781250,11.539062,11.609375,11.468750,23.218750,24.375000,21.562500,19.406250,
49.262720,-0.732382,-1.350363,-80.000008,-80.000008,11.820312,11.562500,11.593750,11.492188,22.312500,24.718750,21.593750,17.656250,
49.282932,-0.732382,-1.350363,-80.000008,-80.000008,11.789062,11.617188,11.554688,11.562500,24.062500,14.593750,21.937500,14.406250,
49.302360,-0.732382,-1.350363,-85.714294,-85.714294,11.773438,11.531250,11.578125,11.656250,25.156250,25.187500,21.437500,20.000000,
49.322631,-0.732382,-1.350363,-85.714294,-85.714294,11.742188,11.523438,11.570312,11.640625,25.750000,24.468750,21.500000,20.625000,
49.342549,-0.732382,-1.350363,-85.714294,-85.714294,11.773438,11.601562,11.562500,11.648438,23.656250,15.468750,22.656250,20.656250,
49.362579,-0.732382,-1.350363,-85.714294,-85.714294,11.804688,11.625000,11.601562,11.609375,23.031250,22.812500,20.031250,20.000000,
49.382520,-0.732382,-1.350363,-97.142860,-97.142860,11.812500,11.531250,11.531250,11.601562,23.406250,26.375000,21.718750,20.625000,
49.402520,-0.732382,-1.350363,-97.142860,-97.142860,11.820312,11.562500,11.523438,11.578125,22.375000,22.968750,20.031250,21.281250,
49.422639,-0.732382,-1.350363,-97.142868,-97.142868,11.820312,11.585938,11.562500,11.554688,21.718750,23.500000,19.656250,14.343750,
49.442534,-0.732382,-1.350363,-97.142868,-97.142868,11.828125,11.648438,11.539062,11.578125,22.718750,22.250000,20.593750,19.750000,
49.462483,-0.732382,-1.350363,-102.857147,-102.857147,11.804688,11.570312,11.492188,11.539062,23.906250,22.843750,22.031250,18.187500,
49.482486,-0.732382,-1.350363,-102.857147,-102.857147,11.835938,11.578125,11.617188,11.546875,22.000000,22.187500,19.406250,19.000000,
49.502459,-0.732382,-1.350363,-102.857147,-102.857147,11.851562,11.640625,11.617188,11.484375,20.468750,22.843750,18.531250,18.875000,
49.522573,-0.732382,-1.350363,-108.571426,-108.571426,11.820312,11.578125,11.648438,11.570312,23.125000,25.281250,20.750000,20.125000,
49.542511,-0.732382,-1.350363,-114.285706,-114.285706,11.835938,11.539062,11.742188,11.656250,22.375000,24.031250,20.281250,19.437500,
49.562434,-0.704611,-1.350363,-114.285706,-114.285706,11.820312,11.656250,11.664062,11.617188,21.250000,13.406250,22.250000,17.562500,
49.582500,-0.704611,-1.350363,-119.999985,-119.999985,11.937500,11.648438,11.695312,11.703125,10.750000,20.093750,20.343750,20.000000,
49.602477,-0.704611,-1.350363,-125.714249,-125.714249,11.867188,11.578125,11.671875,11.695312,19.000000,21.843750,19.406250,18.656250,
49.622429,-0.704611,-1.350363,-125.714249,-125.714249,11.882812,11.648438,11.617188,11.632812,16.875000,20.031250,17.406250,16.843750,
49.642461,-0.704611,-1.350363,-125.714279,-125.714279,11.835938,11.648438,11.585938,11.609375,20.500000,21.906250,20.500000,19.531250,
49.662385,-0.704611,-1.350363,-125.714279,-125.714279,11.851562,11.609375,11.617188,11.578125,19.343750,20.218750,20.531250,19.031250,
49.682391,-0.704611,-1.350363,-125.714264,-125.714264,11.851562,11.609375,11.726562,11.515625,17.750000,20.125000,20.031250,16.843750,
49.702477,-0.704611,-1.350363,-125.714264,-125.714264,11.835938,11.640625,11.640625,11.593750,17.968750,21.125000,22.312500,20.093750,
49.722676,-0.732382,-1.350363,-125.714264,-125.714264,11.796875,11.640625,11.750000,11.695312,22.031250,10.218750,20.062500,18.625000,
49.742509,-0.732382,-1.350363,-131.428528,-131.428528,11.796875,11.554688,11.718750,11.718750,22.500000,22.531250,19.781250,18.406250,
49.762595,-0.732382,-1.350363,-131.428558,-131.428558,11.820312,11.632812,11.710938,11.726562,19.625000,21.250000,18.812500,16.562500,
49.782544,-0.732382,-1.350363,-131.428558,-131.428558,11.835938,11.617188,11.671875,11.656250,20.750000,20.843750,18.156250,18.531250,
49.802594,-0.732382,-1.350363,-131.428528,-131.428528,11.851562,11.531250,11.687500,11.640625,19.156250,22.000000,18.156250,16.250000,
49.822448,-0.732382,-1.350363,-131.428558,-131.428558,11.812500,11.585938,11.687500,11.601562,18.875000,21.718750,16.906250,18.656250,
49.842428,-0.732382,-1.350363,-131.428558,-131.428558,11.812500,11.570312,11.671875,11.648438,20.437500,22.187500,21.281250,18.250000,
49.862475,-0.732382,-1.350363,-131.428528,-131.428528,11.804688,11.515625,11.757812,11.703125,21.156250,23.281250,20.093750,18.406250,
49.882391,-0.732382,-1.350363,-125.714264,-125.714264,11.773438,11.500000,11.726562,11.781250,22.750000,23.906250,19.781250,18.500000,
49.902524,-0.732382,-1.350363,-125.714264,-125.714264,11.789062,11.562500,11.617188,11.742188,20.187500,21.781250,16.343750,18.718750,
49.922418,-0.732382,-1.350363,-131.428558,-131.428558,11.804688,11.492188,11.632812,11.601562,20.875000,23.468750,17.406250,22.406250,
49.942505,-0.732382,-1.350363,-131.428558,-131.428558,11.742188,11.492188,11.578125,11.617188,23.281250,13.187500,19.906250,19.531250,
49.962376,-0.732382,-1.350363,-131.428558,-131.428558,11.726562,11.492188,11.570312,11.585938,22.437500,23.906250,16.250000,18.718750,
49.982473,-0.732382,-1.350363,-125.714264,-125.714264,11.726562,11.515625,11.625000,11.523438,23.906250,25.781250,20.906250,20.875000,
50.002502,-0.732382,-1.350363,-125.714264,-125.714264,11.765625,11.531250,11.695312,11.609375,23.093750,22.593750,20.468750,19.406250,
50.022448,-0.732382,-1.350363,-125.714294,-125.714294,11.742188,11.562500,11.773438,11.679688,22.906250,20.000000,19.687500,19.468750,
50.042460,-0.732382,-1.350363,-120.000000,-120.000000,11.703125,11.546875,11.679688,11.570312,22.843750,23.750000,22.125000,23.062500,
50.062362,-0.732382,-1.350363,-120.000000,-120.000000,11.734375,11.531250,11.687500,11.695312,22.531250,25.312500,20.937500,19.687500,
50.082649,-0.732382,-1.350363,-114.285706,-114.285706,11.710938,11.492188,11.648438,11.640625,24.343750,26.156250,21.406250,21.093750,
50.102511,-0.732382,-1.350363,-108.571442,-108.571442,11.664062,11.476562,11.578125,11.632812,25.562500,25.593750,23.562500,21.843750,
50.122448,-0.732382,-1.350363,-108.571442,-108.571442,11.632812,11.476562,11.593750,11.601562,26.687500,26.343750,19.968750,19.062500,
50.142462,-0.732382,-1.350363,-108.571457,-108.571457,11.648438,11.523438,11.593750,11.679688,25.406250,26.093750,20.781250,19.625000,
50.162513,-0.732382,-1.350363,-108.571457,-108.571457,11.664062,11.562500,11.523438,11.609375,25.031250,25.875000,21.687500,20.656250,
50.182618,-0.732382,-1.350363,-97.142853,-97.142853,11.656250,11.562500,11.484375,11.585938,26.625000,25.937500,22.593750,21.218750,
50.202469,-0.732382,-1.350363,-91.428574,-91.428574,11.710938,11.492188,11.484375,11.593750,24.000000,26.906250,22.468750,20.843750,
50.222573,-0.732382,-1.350363,-91.428574,-91.428574,11.632812,11.468750,11.476562,11.578125,26.718750,26.781250,22.937500,21.281250,
50.242710,-0.732382,-1.350363,-85.714279,-85.714279,11.632812,11.414062,11.445312,11.570312,26.343750,28.875000,23.062500,21.156250,
50.262430,-0.732382,-1.350363,-80.000015,-80.000015,11.664062,11.445312,11.437500,11.539062,24.656250,28.343750,23.531250,21.875000,
50.282406,-0.732382,-1.350363,-80.000015,-80.000015,11.656250,11.492188,11.445312,11.546875,25.281250,27.843750,23.812500,21.812500,
50.302457,-0.732382,-1.350363,-74.285706,-74.285706,11.640625,11.539062,11.578125,11.492188,26.343750,27.031250,19.437500,22.906250,
50.322555,-0.732382,-1.350363,-74.285721,-74.285721,11.664062,11.531250,11.523438,11.593750,26.062500,26.750000,20.250000,18.312500,
50.342494,-0.732382,-1.350363,-74.285721,-74.285721,11.671875,11.468750,11.500000,11.531250,24.937500,27.718750,21.343750,19.750000,
50.362544,-0.732382,-1.350363,-68.571442,-68.571442,11.679688,11.460938,11.453125,11.523438,23.718750,27.375000,22.687500,17.562500,
50.382553,-0.732382,-1.350363,-68.571426,-68.571426,11.664062,11.570312,11.601562,11.492188,23.906250,24.937500,20.125000,18.718750,
50.402554,-0.732382,-1.350363,-68.571426,-68.571426,11.687500,11.601562,11.593750,11.460938,18.968750,24.281250,20.281250,19.250000,
50.422569,-0.732382,-1.350363,-74.285721,-74.285721,11.710938,11.617188,11.625000,11.476562,23.812500,14.531250,17.093750,12.937500,
50.442531,-0.732382,-1.350363,-74.285721,-74.285721,11.703125,11.570312,11.648438,11.484375,24.000000,23.406250,21.156250,20.281250,
50.462680,-0.732382,-1.350363,-74.285721,-74.285721,11.742188,11.601562,11.734375,11.609375,22.281250,23.500000,19.468750,18.062500,
50.482470,-0.732382,-1.350363,-85.714287,-85.714287,11.781250,11.640625,11.703125,11.515625,21.406250,21.750000,21.281250,21.000000,
50.502517,-0.732382,-1.350363,-85.714287,-85.714287,11.859375,11.593750,11.710938,11.625000,18.593750,23.312500,20.125000,19.406250,
50.522409,-0.732382,-1.350363,-91.428566,-91.428566,11.796875,11.609375,11.617188,11.539062,21.593750,22.562500,22.531250,23.062500,
50.542432,-0.732382,-1.350363,-102.857132,-102.857132,11.804688,11.664062,11.617188,11.554688,21.250000,22.093750,20.281250,19.750000,
50.562395,-0.732382,-1.350363,-102.857132,-102.857132,11.867188,11.593750,11.601562,11.570312,20.031250,23.187500,19.437500,18.093750,
50.582346,-0.732382,-1.350363,-108.571411,-108.571411,11.820312,11.562500,11.484375,11.507812,22.000000,24.125000,22.156250,20.000000,
50.602415,-0.732382,-1.350363,-114.285690,-114.285690,11.796875,11.601562,11.570312,11.484375,23.250000,24.156250,20.281250,18.937500,
50.622501,-0.732382,-1.350363,-114.285690,-114.285690,11.812500,11.632812,11.617188,11.351562,22.687500,23.406250,20.562500,18.375000,
50.642396,-0.732382,-1.350363,-120.000000,-120.000000,11.851562,11.570312,11.601562,11.507812,21.906250,24.437500,15.343750,20.531250,
50.662498,-0.732382,-1.350363,-120.000000,-120.000000,11.812500,11.593750,11.710938,11.625000,22.718750,22.906250,17.406250,19.125000,
50.682443,-0.732382,-1.350363,-119.999985,-119.999985,11.835938,11.671875,11.664062,11.726562,21.562500,22.468750,19.937500,18.375000,
50.702419,-0.732382,-1.350363,-125.714264,-125.714264,11.875000,11.687500,11.578125,11.687500,20.625000,17.437500,20.000000,18.031250,
50.722482,-0.732382,-1.350363,-125.714264,-125.714264,11.859375,11.523438,11.562500,11.679688,19.968750,25.281250,19.125000,17.468750,
50.742340,-0.732382,-1.350363,-125.714264,-125.714264,11.828125,11.609375,11.601562,11.617188,21.218750,23.875000,19.218750,17.875000,
50.762568,-0.732382,-1.350363,-125.714264,-125.714264,11.828125,11.632812,11.656250,11.523438,22.281250,23.062500,18.906250,20.312500,
50.782487,-0.732382,-1.350363,-125.714264,-125.714264,11.828125,11.593750,11.601562,11.609375,22.375000,22.656250,21.156250,18.656250,
50.802444,-0.732382,-1.350363,-125.714264,-125.714264,11.812500,11.617188,11.687500,11.679688,21.906250,23.156250,20.406250,19.125000,
50.822710,-0.732382,-1.350363,-125.714264,-125.714264,11.812500,11.656250,11.671875,11.757812,22.250000,22.156250,19.750000,18.906250,
50.842541,-0.732382,-1.350363,-125.714264,-125.714264,11.851562,11.601562,11.585938,11.695312,20.937500,22.312500,17.500000,17.968750,
50.862391,-0.732382,-1.350363,-125.714249,-125.714249,11.851562,11.578125,11.554688,11.656250,19.281250,23.718750,20.687500,20.937500,
50.882556,-0.732382,-1.350363,-125.714279,-125.714279,11.804688,11.656250,11.554688,11.640625,22.312500,22.468750,19.437500,19.437500,
50.902423,-0.732382,-1.350363,-125.714279,-125.714279,11.851562,11.625000,11.609375,11.625000,20.531250,21.468750,19.375000,18.812500,
50.922528,-0.732382,-1.350363,-131.428543,-131.428543,11.843750,11.632812,11.656250,11.664062,20.937500,21.593750,20.000000,17.125000,
50.942570,-0.732382,-1.350363,-131.428543,-131.428543,11.835938,11.671875,11.679688,11.679688,20.343750,21.562500,20.062500,20.843750,
50.962637,-0.732382,-1.350363,-131.428543,-131.428543,11.828125,11.617188,11.640625,11.765625,21.656250,22.187500,19.750000,19.468750,
50.982508,-0.732382,-1.350363,-131.428543,-131.428543,11.812500,11.507812,11.585938,11.734375,22.062500,25.625000,19.906250,18.937500,
